Fid,track_name,size_bytes,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,ver,cont_rating,prime_genre,sup_devices.num,ipadSc_urls.num,lang.num,vpp_lic,Development_Duration,Label
10.42.0.1-10.42.0.42-53-47871-17,NOAA Hurricane Center HD,8093696,43,27,3.5,3.5,2,4+,Weather,26,5,1,1,59,1
172.217.12.163-10.42.0.211-80-56357-6,Jesus Calling Devotional by Sarah Young,125770752,1685,2,2.5,1.5,5.0.0,4+,Book,38,5,1,1,72,1
172.217.12.193-10.42.0.151-443-44620-17,ADP Mobile Solutions,53805056,8324,306,4,3,2.8.2,4+,Business,37,5,24,1,113,1
175.100.207.206-10.42.0.211-80-35487-6,Daily Audio Bible App,13282304,796,0,5,0,4.6.0,4+,Lifestyle,37,3,5,1,265,0
10.42.0.211-10.42.0.1-17648-53-17,Scribblenauts Remix,209452032,86127,179,4.5,4,7.1,9+,Games,40,5,2,1,58,0
203.205.158.63-10.42.0.211-80-58573-6,QQ,218936320,9109,17,3,1.5,7.0.1,12+,Social Networking,37,0,1,1,279,1
172.217.11.46-10.42.0.151-443-35604-6,Talking Tom & Ben News for iPad,55250944,20988,963,4,4.5,2.2.1,4+,Entertainment,24,5,13,1,422,0
220.243.235.201-10.42.0.42-80-52599-6,Calc for Loan,880640,0,0,0,0,3.0.1,4+,Finance,40,5,2,1,403,1
172.217.10.227-10.42.0.42-80-44282-6,LOVOO - Dating Chat,85049344,1985,4,4.5,5,3.26.0,17+,Social Networking,37,5,15,1,432,1
10.42.0.211-104.192.110.245-57641-443-6,爱奇艺PPS -《欢乐颂2》电视剧热播,224617472,14844,0,4,0,6.3.3,17+,Entertainment,38,5,3,1,249,0
10.42.0.211-10.42.0.1-50516-53-17,当当-正品秒杀，首单立减5元,130363392,65,0,3,0,6.9.1,4+,Shopping,38,0,1,1,427,0
172.217.11.33-10.42.0.151-443-33645-6,Phoenix HD,92713984,13106,230,4.5,4.5,2.6.2,9+,Games,37,5,14,1,75,0
184.50.111.246-10.42.0.151-443-53505-6,Zaim,118128640,44,0,4,0,6.1.3,4+,Finance,37,5,2,1,227,1
10.42.0.151-52.84.29.154-34146-443-6,MailShot Pro- Group Email Done Right!,9162752,425,11,4.5,4.5,5.3,4+,Productivity,37,5,4,1,369,0
10.42.0.211-104.88.106.21-36787-80-6,Human Anatomy Atlas – 3D Anatomical Model of the Human Body,1312071680,1298,144,4.5,4.5,8.0.27,12+,Medical,38,5,7,1,192,1
172.217.9.238-10.42.0.151-443-52854-6,欢乐斗地主•腾讯,214474752,403,5,3.5,4.5,5.52.001,17+,Games,43,5,1,1,312,0
10.42.0.211-10.42.0.1-39808-53-17,Virtual Villagers 5: New Believers,36301672,309,309,4,4,1.0.0,9+,Games,47,0,1,1,91,0
172.217.11.34-10.42.0.211-443-43916-6,FINAL FANTASY TACTICS: THE WAR OF THE LIONS,507508522,5180,3723,4.5,4.5,1.2.0,9+,Games,45,0,1,1,405,0
216.58.219.234-10.42.0.42-443-47241-6,自転車ナビ by NAVITIME(ナビタイム) - 自転車のナビができるアプリ,48708608,0,0,0,0,4.11.1,4+,Navigation,37,0,1,1,106,0
10.42.0.211-31.13.71.7-49079-443-6,Reckless Getaway,123644928,18259,77,4.5,4.5,1.1.4,12+,Games,43,5,1,1,311,1
151.101.1.140-10.42.0.42-80-36385-6,Snapchat,203038720,323905,576,2.5,3,10.9.2.0,12+,Photo & Video,37,0,22,1,77,1
172.217.3.106-10.42.0.151-443-53083-6,途牛旅游-订机票酒店，查旅行景点门票,161202176,51,1,4.5,5,9.1.4,17+,Travel,37,0,1,1,57,0
10.42.0.42-66.198.178.91-57417-443-6,"PDF Converter - Convert Documents, Photos to PDF",55156736,1294,113,4.5,4.5,2.3.5,4+,Business,37,5,9,1,1002,0
10.42.0.211-104.254.66.16-44444-80-6,Auto Palmistry,51680256,5,0,3,0,4.0.3,4+,Entertainment,37,4,2,1,96,1
10.42.0.151-14.204.144.143-39503-80-6,Muffin Knight,214679552,9302,401,4.5,4,2,9+,Games,43,5,9,1,57,1
172.217.12.170-10.42.0.151-443-44491-6,Infinity Blade II,1344401408,153588,595,4.5,4.5,1.3.4,12+,Games,40,5,16,1,72,1
172.217.10.78-10.42.0.151-443-57693-6,Quick Scan Pro - Barcode Scanner. Deal Finder. Money Saver.,24059904,3837,85,4.5,3.5,1.6.6,4+,Productivity,43,0,1,1,83,1
184.29.173.155-10.42.0.211-80-59505-6,Sprinkle: Water splashing fire fighting fun!,34025472,10509,712,4.5,4,1.7.2,4+,Games,43,5,1,1,106,1
172.217.10.74-10.42.0.211-443-33776-6,Lock Photos & Video.s Vault - Passcode Protect Your Secret Photo Album & Secure Private Picture.s Folders,14741504,4697,415,4.5,4.5,4.3,4+,Photo & Video,38,5,1,1,120,0
172.217.10.10-10.42.0.151-443-52357-6,Truecaller - Spam Identification & Block,84406272,27791,5779,4.5,4.5,7.5,4+,Utilities,37,0,30,1,1544,0
180.149.138.210-10.42.0.42-80-58498-6,"MOMO陌陌-开启视频社交,用直播分享生活",156017664,1862,0,4,0,7.7.47,17+,Social Networking,37,0,1,1,57,1
10.42.0.211-52.84.143.74-51243-80-6,Couch to 5K® - Running App and Training Coach,95468544,3820,319,4.5,4.5,3.5.3,4+,Health & Fitness,37,0,1,1,270,0
172.217.12.195-10.42.0.151-443-50038-6,Pic Collage - Picture Editor & Photo Collage Maker,109210624,123433,1521,5,5,7.12.17,12+,Photo & Video,37,5,12,1,368,1
10.42.0.211-64.71.142.124-43104-443-6,Where's My Water?,90853376,131656,484,4.5,4,1.14.1.58,4+,Games,40,5,11,1,65,0
10.42.0.151-10.42.0.1-63000-53-17,United Airlines,140942336,5748,106,2.5,2.5,2.1.19,4+,Travel,37,1,1,1,96,0
10.42.0.211-23.45.196.130-59824-443-6,Dictionary.com Premium Dictionary & Thesaurus for iPad,162652160,4922,1010,4.5,4.5,4,4+,Reference,24,5,9,1,96,0
203.205.158.56-10.42.0.211-80-59413-6,Cut the Rope: Experiments,124532736,63272,305,4.5,4.5,1.7.6,4+,Games,40,0,11,1,473,1
10.42.0.151-10.42.0.1-5128-53-17,The Singing Machine Mobile Karaoke App,32770048,130,9,2.5,1.5,1.10.4,12+,Music,37,1,1,1,924,0
10.42.0.211-64.71.142.110-60198-443-6,ibis Paint X - speed painting,40980480,1933,20,4.5,4.5,5.0.1,12+,Entertainment,37,5,19,1,192,0
169.47.42.215-10.42.0.211-443-41852-6,VIBO RealMassager,4009984,6,1,3,5,1.0.6,4+,Health & Fitness,37,0,2,1,123,0
172.217.11.46-10.42.0.151-443-39498-6,Peggle Classic HD,179580928,3912,627,4.5,4.5,2.0.9,4+,Games,26,5,5,1,428,1
151.101.1.140-10.42.0.211-443-44559-6,Monkey Math School Sunshine,235767808,1092,1,4,5,1.43,4+,Games,38,5,1,1,848,0
172.217.10.238-10.42.0.211-443-37167-6,Conservative Talk Radio,13180928,2436,274,4.5,5,4.1,9+,News,37,2,1,1,231,0
10.42.0.151-50.17.232.169-37598-443-6,Azuki Wave,21263360,14,1,4,5,1.08,4+,Entertainment,37,4,2,1,96,0
172.217.12.174-10.42.0.151-443-51724-6,蘑菇街-网红直播搭配的购物特卖平台,144661504,558,0,5,0,9.4.1,17+,Shopping,37,0,4,1,64,1
10.42.0.211-121.12.98.64-40872-80-6,百度地图-智能的手机导航，公交地铁出行必备,213586944,1014,23,4,4.5,9.8.2,17+,Navigation,37,0,2,1,1022,1
10.42.0.211-23.208.106.113-49708-443-6,"Smilebox Moments - Collages, Stickers, Filters, Frames & Animations",25620480,4510,627,4.5,4.5,3.2.4,4+,Photo & Video,40,0,1,1,363,0
172.217.3.97-10.42.0.42-443-40598-6,Gangstar Rio: City of Saints,1820196864,14724,1043,4.5,4.5,1.4.1,17+,Games,43,5,12,1,80,1
180.149.134.221-10.42.0.151-80-45154-6,去哪儿旅行HD-总有你要的低价,2706432,85,0,3.5,0,3.1.5,4+,Travel,26,4,1,1,66,0
202.77.129.161-10.42.0.151-80-34125-6,咕咚-你的跑步骑行运动社区,141333504,160,0,4.5,0,7.16,17+,Health & Fitness,37,0,3,1,504,0
10.42.0.211-10.42.0.1-54397-53-17,Photon Flash Player for iPhone - Flash Video & Games plus Private Web Browser,35683328,4676,255,4,4,6.2,17+,Utilities,43,0,10,1,84,1
10.42.0.151-14.204.144.144-33144-80-6,Knots 3D,75027456,3196,95,5,5,5.0.0,4+,Reference,37,5,19,1,96,1
172.217.12.193-10.42.0.42-443-50794-6,Sight Recover 3D,22749184,1,1,1,1,3.18,4+,Health & Fitness,43,5,4,1,192,0
10.42.0.211-10.42.0.1-9779-53-17,Kazehakase fu-ring bank - Tokoname & Nanbu,22928546,0,0,0,0,1.2,4+,Entertainment,43,0,2,1,2682,0
172.217.10.238-10.42.0.211-443-51662-6,飞猪,148888576,154,0,4,0,8.2.2,17+,Travel,37,0,1,1,10850,0
10.42.0.211-123.125.115.190-56889-80-6,QQ HD,118249472,5058,0,3.5,0,6.6.1,4+,Social Networking,24,5,1,1,57,1
10.42.0.211-10.42.0.1-23546-53-17,Bon Appetit,21647360,750,17,3.5,2,4.6.7,4+,Food & Drink,24,5,1,1,382,1
172.217.10.78-10.42.0.151-443-49821-6,Skins Pro Creator for Minecraft,25740288,7943,46,4.5,3,6.4.3,4+,Utilities,38,2,11,1,96,0
10.42.0.151-52.216.1.211-46011-443-6,Flick Home Run !,27196416,98851,478,4.5,4,1.7.2,4+,Games,38,0,1,1,1835,0
208.185.50.65-10.42.0.211-443-40195-6,STEINS;GATE,1551412224,16,0,4,0,1.71,12+,Games,37,0,1,1,220,0
10.42.0.151-31.13.80.12-55406-443-6,Sonic CD,197306368,16358,1816,4,3.5,2.0.1,4+,Games,37,3,1,1,57,0
172.217.12.174-10.42.0.151-443-50174-6,Messenger,275729408,351466,892,3,3,119,4+,Social Networking,37,1,33,1,96,0
10.42.0.211-104.196.69.241-35023-443-6,Zombieville USA 2,175780864,79683,597,4.5,4.5,1.6.1,12+,Games,40,3,1,1,96,1
10.42.0.211-10.42.0.1-32619-53-17,F18 Carrier Landing,168557568,4656,54,4.5,4.5,7.2,4+,Games,37,5,11,1,318,0
10.42.0.211-103.7.30.118-45636-80-6,Flick Champions HD,117258240,7289,19,4.5,4.5,2.1.0,4+,Games,37,5,1,1,57,0
10.42.0.211-106.11.92.16-35045-443-6,Programme TV Télé Loisirs,81083392,23,0,3.5,0,7.2.1,12+,Entertainment,37,5,4,1,874,0
209.10.120.26-10.42.0.211-80-39958-6,White Tiles 2 : Piano Master ( Don't Hit The White Tiles 4 ) - Free Music Game,31578112,60,7,4,3.5,2.21,4+,Games,40,4,5,1,192,0
239.255.255.250-10.42.0.1-1900-33661-17,Flashlight ◎,37967872,24744,171,4.5,4,2.0.6,4+,Business,40,4,11,1,200,0
172.217.11.2-10.42.0.42-443-52707-6,Real Steel,968384512,24880,13,4.5,4,1.37.1,9+,Games,38,5,8,1,96,0
182.22.67.91-10.42.0.211-443-60535-6,Pinball Arcade Plus,111875072,3716,6,4,2.5,7.1.0,9+,Games,37,1,1,1,768,1
10.42.0.211-69.147.64.215-40757-443-6,QQ游戏大厅HD,20161086,338,176,3.5,3.5,1.4,4+,Entertainment,26,5,1,1,279,0
172.217.12.142-10.42.0.151-443-40348-6,Doodle Jump FREE - BE WARNED: Insanely addictive,63676416,28153,100,4,4,2.6.3,4+,Games,37,0,1,1,559,0
10.42.0.211-10.42.0.1-15089-53-17,Pearson eText for Schools,21083136,609,4,2.5,3,1.11,4+,Education,24,5,8,1,48,1
172.217.10.74-10.42.0.211-443-33589-6,Jetpack Joyride,108813312,405647,877,4.5,4.5,1.9.24,9+,Games,38,5,3,1,79,1
10.42.0.42-104.254.66.16-49957-80-6,FotoRus -Camera & Photo Editor & Pic Collage Maker,119500800,32558,147,5,4.5,7.0.4,4+,Photo & Video,38,5,3,1,55,1
10.42.0.151-10.42.0.1-34893-53-17,Catholic Bible,103469056,999,44,4.5,5,3.4,4+,Reference,37,5,15,1,0,0
10.42.0.211-123.125.29.220-47214-80-6,Doodle Jump HD,164236288,8580,12,4.5,4.5,3.16.4,4+,Games,24,5,1,1,1475,0
172.217.12.206-10.42.0.211-443-56968-6,ASOS,141503488,9725,109,5,5,3.4.1,4+,Shopping,37,5,6,1,483,0
10.42.0.211-54.165.129.5-49352-443-6,"NOAA Hi-Def Radar Pro -  Storm Warnings, Hurricane Tracker & Weather Forecast",27500544,15809,628,5,4.5,2.1,4+,Weather,38,5,1,1,271,0
10.42.0.151-123.125.115.190-41823-80-6,eHarmony™ Dating App - Meet Singles,102413312,11124,15,2.5,1,5.5.1,17+,Social Networking,37,0,1,1,100,1
10.42.0.211-10.42.0.1-64468-53-17,腾讯视频-欢乐颂2全网首播,112337920,613,9,4,4.5,5.6.2,17+,Entertainment,38,0,1,1,5146,1
184.72.52.0-10.42.0.211-443-54452-6,Calculator ∞,80345088,1138,59,4.5,4.5,4.5,4+,Education,37,5,15,1,65,0
10.42.0.151-23.44.160.219-49984-443-6,搜狐视频-欢乐颂2 全网首播,109425664,774,0,4.5,0,6.6,17+,Entertainment,38,0,1,1,794,0
10.42.0.211-66.231.239.110-39311-443-6,"Abby Monkey® Basic Skills: Preschool and Kindergarten Kids Educational Early Learning Adventure Games.▫ TeachMe Counting, Colors, Alphabet, Math, Numbers, Shapes Sorting, Patterns, Puzzles, Learn to Read Letters for Toddler Children",71766016,358,59,3.5,4,1.71,4+,Games,40,5,1,1,192,0
10.42.0.211-77.234.44.196-39596-443-6,唯品会 HD 全球精选，正品特卖,106416128,68,0,4,0,6.0.2,17+,Shopping,24,5,1,1,423,0
10.42.0.211-123.125.46.161-49630-80-6,Top Eleven 2017 - Be a Soccer Manager,144414720,14104,61,4.5,4.5,5.7,4+,Games,38,5,28,1,83,0
202.77.129.150-10.42.0.151-443-40088-6,Machinarium,258739200,7919,73,4.5,4,2.1.1,12+,Games,37,5,14,1,308,1
182.22.67.75-10.42.0.151-443-35634-6,Tenuto,13062144,562,0,5,0,3.0.3,4+,Music,37,5,1,1,96,1
217.69.133.211-10.42.0.211-443-36807-6,STREET FIGHTER II COLLECTION,196291794,242,218,4,4,1.00.01,12+,Games,43,0,1,1,96,1
172.217.9.238-10.42.0.151-443-40053-6,Twitch,79983616,109549,149,4.5,4.5,3.20.2,12+,Entertainment,37,5,26,1,318,0
10.42.0.151-10.42.0.1-47526-53-17,Watch TNT,138006528,6856,8,2,1.5,4.1.1,17+,Entertainment,37,4,1,1,57,0
10.42.0.1-10.42.0.42-53-36937-17,Kids Doodle - Movie Kids Color & Draw,21745664,8025,611,4.5,4,2.4.1,4+,Games,37,5,8,1,424,1
10.42.0.211-10.42.0.1-35991-53-17,Written Legends: Nightmare at Sea HD (Full),248307057,234,234,4.5,4.5,1.0.0,9+,Games,26,5,6,1,96,0
10.42.0.211-10.42.0.1-35853-53-17,"Drum Beats+ (Rhythm Metronome, Loops & Grooves Machine)",385908736,879,612,4.5,5,3.4,4+,Music,38,5,1,1,1515,1
172.217.11.42-10.42.0.42-443-44536-6,Real Fishing 3D,184315904,880,58,3.5,4,1.1.4,4+,Games,40,5,1,1,3638,1
10.42.0.211-77.234.44.43-46919-80-6,Trello,140944384,2793,7,4.5,4.5,4.0.7,4+,Productivity,37,5,21,1,96,0
203.205.158.63-10.42.0.151-80-36749-6,高德地图（精准专业的手机地图）,166025216,1040,5,4.5,4,8.0.8,4+,Navigation,38,0,1,1,192,1
192.229.163.180-10.42.0.151-443-46522-6,广东移动手机营业厅-话费流量一手掌握，专属优惠定期发放,30503936,33,0,3.5,0,5.2.2,17+,Utilities,38,0,1,1,376,1
172.217.10.67-10.42.0.211-80-48123-6,Puppet Pals HD Director's Pass,103233536,54,0,4,0,1.9.2,4+,Education,24,4,1,1,159,1
203.130.53.126-10.42.0.42-80-50977-6,Fisheye Lens - Retro Style Fisheye Camera,7671808,2485,1564,4.5,4.5,2.1.0,4+,Photo & Video,40,4,6,1,96,1
10.42.0.211-10.42.0.1-53608-53-17,Waking Mars,337177600,2101,0,4.5,0,2.2,9+,Games,37,5,2,1,0,0
208.80.153.224-10.42.0.151-443-37992-6,Fitbit,132913152,90496,399,4,3.5,2.36,4+,Health & Fitness,37,0,9,1,340,0
172.217.10.42-10.42.0.151-443-50396-6,Watch TBS,109416448,4050,12,2,2.5,4.1.1,12+,Entertainment,37,4,1,1,189,1
10.42.0.211-10.42.0.1-38853-53-17,twinkle,17612800,5,0,4,0,6.6,17+,Entertainment,37,1,1,1,374,1
10.42.0.211-10.42.0.1-5021-53-17,HISTORY Here,23040000,685,369,4,4.5,3.1,4+,Travel,38,0,1,1,71,0
172.217.10.138-10.42.0.151-443-35329-6,The Official DVSA Theory Test Kit for Car Drivers,403332096,0,0,0,0,3.2.2,4+,Education,38,0,1,1,96,0
172.217.10.35-10.42.0.211-443-54428-6,Meitu HD,107525120,2150,68,4.5,4.5,5.4.0,4+,Photo & Video,24,5,3,1,64,1
10.42.0.151-10.42.0.1-44339-53-17,Railway Route Search,46950400,5,0,3,0,3.17.1,4+,Navigation,37,0,1,1,80,1
172.217.6.202-10.42.0.151-443-51615-6,PINK Nation,86456320,49816,413,4.5,4.5,4.13.2,12+,Lifestyle,37,0,1,1,106,0
172.217.10.104-10.42.0.211-443-53162-6,Ricky Carmichael's Motocross Matchup Pro,170055680,4498,38,4,4.5,1.1.8,4+,Games,37,5,6,1,120,1
8.0.6.4-8.6.0.1-0-0-0,"Phonics Island • Early Reading, Spelling & Tracing Montessori Preschool and Kindergarten Kids Learning Adventure Games by Abby Monkey® Alphabet and Letter Sounds Reader",61427712,199,73,3.5,3,1.71,4+,Education,40,5,1,1,112,1
182.22.25.252-10.42.0.211-443-38360-6,LotteryHUB,47699968,2417,39,3,1.5,5.0.3,12+,News,37,5,1,1,116,0
10.42.0.211-104.244.42.2-45397-443-6,Infinite Campus Mobile Portal,28331008,2286,46,2.5,1.5,3.0.9,4+,Education,37,1,1,1,192,0
10.42.0.151-125.39.240.46-42682-80-6,"Perfect Image - Pic Collage Maker, Add Text to Photo, Cool Picture Editor",77390848,1646,141,4.5,4.5,3.8.2,4+,Photo & Video,38,5,5,1,1639,0
10.42.0.151-10.42.0.1-45821-53-17,NHL,160124928,15554,124,3.5,5,8.6.1,4+,Sports,37,5,1,1,181,0
172.217.12.142-10.42.0.211-443-60028-6,Cronometer,17243136,210,7,3,3.5,1.8.4,4+,Health & Fitness,37,5,1,1,159,0
209.10.120.26-10.42.0.211-80-44733-6,Zen Pinball,68499456,6534,94,4.5,4.5,1.42.1,9+,Games,38,5,1,1,216,1
10.42.0.211-23.66.169.49-56314-80-6,Green Kitchen – healthy vegetarian recipes,407632896,311,21,4.5,4.5,2.11,4+,Food & Drink,37,4,8,1,57,0
10.42.0.151-31.13.71.52-47620-443-6,HB2 PLUS,56817664,54073,73,5,4,1.3.0,4+,Games,38,5,4,1,120,0
151.101.117.140-10.42.0.211-443-36821-6,The Sims™ FreePlay,695603200,446880,1832,4.5,4,5.29.0,12+,Games,38,5,12,1,96,0
205.204.101.196-10.42.0.151-443-50664-6,"百度糯米-电影,美食团购",127980544,383,0,4.5,0,7.5.0,17+,Lifestyle,37,0,2,1,70,0
205.185.216.42-10.42.0.211-80-56393-6,Mathway - Math Problem Solver,94260224,1854,28,3.5,3.5,3.1.0,4+,Education,37,5,7,1,96,0
172.217.7.161-10.42.0.211-443-40512-6,Elmo Calls,87581696,1915,38,4,4.5,3.7,4+,Games,38,5,1,1,192,1
192.229.173.173-10.42.0.151-443-52508-6,"AEO|Aerie: Jeans, Dresses, Swimsuits & Bralettes",64024576,6408,77,4,4.5,4.1.2,4+,Shopping,37,0,1,1,60,0
8.41.222.241-10.42.0.211-443-37920-6,Loopy HD,26399744,561,4,4,5,1.6.3,4+,Music,37,5,4,1,79,1
10.42.0.1-10.42.0.42-53-22097-17,Best Hunting Times,6603776,123,9,4,4,4.2,4+,Weather,38,0,1,1,192,0
10.42.0.151-72.21.206.135-52945-443-6,SamCard Pro-card reader&business card scanner&ocr,21118976,875,123,4.5,4.5,2.3.3,4+,Business,37,0,7,1,650,0
202.77.129.150-10.42.0.211-80-41780-6,Daily Classifieds for iPhone,93220864,7973,884,4,4.5,6.2.4.0,17+,News,37,0,5,1,424,1
10.42.0.1-10.42.0.42-53-57608-17,Runtastic Road Bike GPS Cycling Route Tracker PRO,57786368,3800,99,4.5,4.5,3.5,4+,Health & Fitness,37,0,15,1,96,0
10.42.0.211-115.239.210.141-43633-80-6,Tasty Planet: Back for Seconds,31039488,264,56,4.5,4.5,1.4,9+,Games,43,0,8,1,366,0
172.217.3.106-10.42.0.42-443-44990-6,Tasty Planet: Back for Seconds HD,29511680,135,62,4.5,4.5,1.4,9+,Games,26,5,8,1,92,0
10.42.0.211-95.213.11.133-57598-443-6,Scanner911 HD Police Radio Pro,4348875,204,166,4,4,3.95,12+,News,26,3,2,1,120,1
10.42.0.42-104.97.95.172-47351-80-6,OfferUp - Buy. Sell. Simple.,73138176,57348,1213,4.5,4.5,2.10.17,4+,Shopping,37,0,1,1,1296,1
10.42.0.211-104.192.110.245-49106-443-6,随手记专业版 for  iPad,32996352,240,1,4.5,5,4.0.0,4+,Finance,24,5,1,1,40,1
10.42.0.42-104.254.66.16-45747-80-6,HP All-in-One Printer Remote,60647424,9819,415,4.5,4.5,5.3,4+,Productivity,37,2,14,1,96,0
10.42.0.211-10.42.0.1-5059-53-17,"Adobe Acrobat Reader: View, Create, & Convert PDFs",81007616,20069,33,4,4.5,17.05.23,4+,Business,37,5,19,1,96,0
10.42.0.151-54.230.38.124-47519-80-6,飞常准Pro-全球航班查询机票酒店预订,94053376,132,1,4,5,4.0.5,17+,Travel,37,0,2,1,172,1
162.208.22.39-10.42.0.151-443-60978-6,MEGA MAN X,90374144,3099,105,4.5,4.5,1.03.22,4+,Games,40,5,6,1,1281,0
182.22.31.124-10.42.0.211-443-57818-6,CSR Racing,524803072,677247,2029,4.5,4.5,4.0.1,4+,Games,37,5,10,1,3410,0
209.10.120.26-10.42.0.211-80-39867-6,Riptide GP,41246720,3883,675,4,4,1.4.1,4+,Games,40,4,1,1,914,1
10.42.0.211-23.21.246.117-56963-443-6,Math Practice - Integers,2598912,11,0,4,0,2,4+,Education,37,5,1,1,96,1
172.217.7.132-10.42.0.151-443-41001-6,Khan Academy: you can learn anything,162706432,5459,10,4,4.5,4.3.0,4+,Education,37,5,6,1,57,0
10.42.0.211-113.207.48.142-59167-80-6,Bejeweled Blitz,91591680,221002,131,4,4,1.29.1,4+,Games,38,5,1,1,69,1
172.217.6.206-10.42.0.42-443-41474-6,Lloyds Bank Mobile Banking,104023040,17,5,4.5,4,16.1,4+,Finance,37,0,1,1,334,0
220.243.219.55-10.42.0.151-80-42898-6,Sleepy Hollow: Mystery Legends HD (Full),375949016,168,168,4,4,1.0.1,9+,Games,26,5,4,1,57,0
174.35.73.77-10.42.0.42-80-40089-6,Poshmark: Buy & Sell Fashion,58299392,18035,156,4.5,4.5,2.7,4+,Shopping,37,5,1,1,96,0
10.42.0.211-104.254.66.16-44699-80-6,Secret Calculator Pro - Hide photos & videos,14578688,2504,644,4.5,5,1.13,4+,Photo & Video,37,0,12,1,192,0
10.42.0.211-64.71.142.96-42054-443-6,Call of Duty: Black Ops Zombies,880267264,116601,5839,4.5,4.5,1.3.5,17+,Games,43,4,1,1,67376,0
172.217.10.3-10.42.0.151-443-48229-6,Infinite Flight - Flight Simulator,114197504,7100,0,4.5,0,16.13.0,4+,Games,38,5,30,1,61,1
10.42.0.211-52.84.29.154-47440-443-6,YouNow: Live Stream Video Chat,91615232,12079,24,3.5,3.5,13.25.0,12+,Social Networking,37,5,7,1,2916,0
182.22.25.124-10.42.0.211-443-54109-6,Bandsintown Concerts,80923648,30845,105,4.5,5,5.1,4+,Music,37,3,7,1,96,0
10.42.0.151-92.98.43.13-43477-8577-17,Reiner Knizia's Tigris & Euphrates,54852324,1777,321,4.5,4.5,2.0.1,4+,Games,47,5,1,1,70,0
10.42.0.151-115.239.210.141-35808-443-6,Coach's Eye - Video Analysis,81444864,2676,27,4.5,4.5,6.0.2,4+,Sports,37,5,1,1,260,0
10.42.0.211-61.155.222.80-55950-80-6,"Kohl's App: Scan, Shop, Pay and Save!",98870272,7174,166,4,4,7.19.46,4+,Shopping,37,0,1,1,595,0
175.100.207.231-10.42.0.211-80-35719-6,Mystic Diary: Haunted Island HD (Full),113278913,76,76,4,4,1.0.1,9+,Games,26,5,5,1,325,0
180.149.135.239-10.42.0.211-80-60245-6,Trial Xtreme 2,158416896,2254,29,4.5,4,2.14,4+,Games,43,5,1,1,192,0
10.42.0.151-10.42.0.1-10232-53-17,Infect Them All : Vampires,52539392,826,135,5,4.5,3.1,12+,Games,43,5,1,1,75,0
180.149.136.194-10.42.0.211-80-50575-6,Puffin Web Browser,66607104,11677,121,4,4,5.2.2,17+,Utilities,37,5,28,1,428,1
10.42.0.211-64.71.142.96-58355-443-6,Royal Trouble: Hidden Adventures HD (Full),285982720,1690,1644,4.5,4.5,1.2,4+,Games,26,5,13,1,96,0
175.100.207.232-10.42.0.211-80-46720-6,QQ邮箱,110243840,281,1,3.5,1,5.3.0,4+,Utilities,38,0,1,1,74,1
205.185.216.42-10.42.0.211-80-41784-6,Haunted Halloween Escape,15481361,11945,11863,4.5,4.5,1.1,12+,Games,47,5,0,1,1551,0
220.243.219.55-10.42.0.211-80-50901-6,Sleep application,36523008,21,1,4.5,5,3.10.1,4+,Health & Fitness,37,4,2,1,534,0
10.42.0.211-10.42.0.1-47820-53-17,Jurassic Park: The Game 1 HD,509022208,1483,78,4,3,1.4.1,12+,Games,40,5,1,1,192,1
10.42.0.211-10.42.0.1-9577-53-17,planetarian - Dream of Little Star -,177553408,78,11,5,4.5,1.0.3,12+,Book,43,5,2,1,189,1
10.42.0.1-10.42.0.42-53-5589-17,The Price is Right™ Decades,310633804,7693,7693,4,4,1.0.0,4+,Games,45,0,1,1,192,0
175.100.207.231-10.42.0.42-80-58451-6,Kids A-Z,100699136,2887,0,3.5,0,3.10.0,4+,Education,38,5,1,1,2876,1
10.42.0.211-10.42.0.1-37390-53-17,Timeshare+,3530752,1,1,5,5,6.6,4+,Finance,40,5,1,1,848,0
172.217.3.106-10.42.0.151-443-34323-6,BTN2Go,134715392,1628,0,2,0,6.6,4+,Sports,37,5,1,0,40,1
172.217.11.14-10.42.0.151-443-59031-6,N.O.V.A. 3 - Near Orbit Vanguard Alliance,1984958464,13503,825,4.5,4.5,1.0.5,17+,Games,43,5,12,1,159,1
175.100.207.233-10.42.0.211-80-42376-6,FEMA,8147968,128,7,3,3.5,2.9.1,4+,Weather,37,4,1,1,57,0
192.229.163.180-10.42.0.211-443-51130-6,"My Macros+ Diet, Weight and Calorie Tracker",75580416,2334,298,4.5,4.5,7.0.1,4+,Health & Fitness,37,5,1,1,285,1
10.42.0.211-10.42.0.1-25347-53-17,Night Sky,596499456,12122,60,4.5,4.5,4.4.1,4+,Reference,37,5,29,1,423,0
10.42.0.211-77.234.42.92-41668-443-6,Notion,223332352,929,17,4,3,2.0.177,4+,Music,37,5,8,1,62,0
172.217.9.226-10.42.0.151-443-45077-6,同程旅游-中国汽车票自助周边游海外跟团订票,160900096,57,0,4,0,8.3.0,4+,Travel,37,5,3,1,96,0
10.42.0.211-103.7.30.118-56421-80-6,Perfect365 - Custom makeup designs and beauty tips,143038464,19540,5,4.5,4,6.50.10,4+,Lifestyle,37,3,12,1,429,0
172.217.10.141-10.42.0.151-443-39762-6,"Photo Lab PRO HD: frames for pictures, face sketch",101117952,10754,5,4.5,5,2.8.24,12+,Photo & Video,37,3,10,1,73,0
